block_number,timestamp,asset_symbol,price_usd
654,2022-12-25T00:00:00+00:00,MATIC,0.7949
655,2022-12-26T00:00:00+00:00,MATIC,0.8152
656,2022-12-27T00:00:00+00:00,MATIC,0.806
657,2022-12-28T00:00:00+00:00,MATIC,0.7823
658,2022-12-29T00:00:00+00:00,MATIC,0.7766
659,2022-12-30T00:00:00+00:00,MATIC,0.761
660,2022-12-31T00:00:00+00:00,MATIC,0.7577
661,2023-01-01T00:00:00+00:00,MATIC,0.76
662,2023-01-02T00:00:00+00:00,MATIC,0.7805
663,2023-01-03T00:00:00+00:00,MATIC,0.7793
664,2023-01-04T00:00:00+00:00,MATIC,0.8065
665,2023-01-05T00:00:00+00:00,MATIC,0.7887
666,2023-01-06T00:00:00+00:00,MATIC,0.7991
667,2023-01-07T00:00:00+00:00,MATIC,0.8062
668,2023-01-08T00:00:00+00:00,MATIC,0.8405
669,2023-01-09T00:00:00+00:00,MATIC,0.8425
670,2023-01-10T00:00:00+00:00,MATIC,0.8586
671,2023-01-11T00:00:00+00:00,MATIC,0.891
672,2023-01-12T00:00:00+00:00,MATIC,0.9152
673,2023-01-13T00:00:00+00:00,MATIC,0.9304
674,2023-01-14T00:00:00+00:00,MATIC,0.9988
675,2023-01-15T00:00:00+00:00,MATIC,0.9831
676,2023-01-16T00:00:00+00:00,MATIC,1.02
677,2023-01-17T00:00:00+00:00,MATIC,0.9938
678,2023-01-18T00:00:00+00:00,MATIC,0.9378
679,2023-01-19T00:00:00+00:00,MATIC,0.953
680,2023-01-20T00:00:00+00:00,MATIC,1.0261
681,2023-01-21T00:00:00+00:00,MATIC,0.9898
682,2023-01-22T00:00:00+00:00,MATIC,0.9943
683,2023-01-23T00:00:00+00:00,MATIC,0.9937
684,2023-01-24T00:00:00+00:00,MATIC,0.9556
685,2023-01-25T00:00:00+00:00,MATIC,0.992
686,2023-01-26T00:00:00+00:00,MATIC,1.1237
687,2023-01-27T00:00:00+00:00,MATIC,1.1593
688,2023-01-28T00:00:00+00:00,MATIC,1.1447
689,2023-01-29T00:00:00+00:00,MATIC,1.178
690,2023-01-30T00:00:00+00:00,MATIC,1.0878
691,2023-01-31T00:00:00+00:00,MATIC,1.1095
692,2023-02-01T00:00:00+00:00,MATIC,1.1937
693,2023-02-02T00:00:00+00:00,MATIC,1.1813
694,2023-02-03T00:00:00+00:00,MATIC,1.2456
695,2023-02-04T00:00:00+00:00,MATIC,1.2538
696,2023-02-05T00:00:00+00:00,MATIC,1.2034
697,2023-02-06T00:00:00+00:00,MATIC,1.1915
698,2023-02-07T00:00:00+00:00,MATIC,1.2701
699,2023-02-08T00:00:00+00:00,MATIC,1.306
700,2023-02-09T00:00:00+00:00,MATIC,1.2295
701,2023-02-10T00:00:00+00:00,MATIC,1.2299
702,2023-02-11T00:00:00+00:00,MATIC,1.249
703,2023-02-12T00:00:00+00:00,MATIC,1.2361
704,2023-02-13T00:00:00+00:00,MATIC,1.1857
705,2023-02-14T00:00:00+00:00,MATIC,1.2583
706,2023-02-15T00:00:00+00:00,MATIC,1.3286
707,2023-02-16T00:00:00+00:00,MATIC,1.3711
708,2023-02-17T00:00:00+00:00,MATIC,1.5243
709,2023-02-18T00:00:00+00:00,MATIC,1.4849
710,2023-02-19T00:00:00+00:00,MATIC,1.4781
711,2023-02-20T00:00:00+00:00,MATIC,1.4752
712,2023-02-21T00:00:00+00:00,MATIC,1.3867
713,2023-02-22T00:00:00+00:00,MATIC,1.396
714,2023-02-23T00:00:00+00:00,MATIC,1.3538
715,2023-02-24T00:00:00+00:00,MATIC,1.2646
716,2023-02-25T00:00:00+00:00,MATIC,1.247
717,2023-02-26T00:00:00+00:00,MATIC,1.2817
718,2023-02-27T00:00:00+00:00,MATIC,1.2342
719,2023-02-28T00:00:00+00:00,MATIC,1.1968
720,2023-03-01T00:00:00+00:00,MATIC,1.2494
721,2023-03-02T00:00:00+00:00,MATIC,1.2276
722,2023-03-03T00:00:00+00:00,MATIC,1.1688
723,2023-03-04T00:00:00+00:00,MATIC,1.1276
724,2023-03-05T00:00:00+00:00,MATIC,1.136
725,2023-03-06T00:00:00+00:00,MATIC,1.1316
726,2023-03-07T00:00:00+00:00,MATIC,1.1501
727,2023-03-08T00:00:00+00:00,MATIC,1.0509
728,2023-03-09T00:00:00+00:00,MATIC,1.0174
729,2023-03-10T00:00:00+00:00,MATIC,1.062
730,2023-03-11T00:00:00+00:00,MATIC,1.0635
731,2023-03-12T00:00:00+00:00,MATIC,1.1583
732,2023-03-13T00:00:00+00:00,MATIC,1.1981
733,2023-03-14T00:00:00+00:00,MATIC,1.2008
734,2023-03-15T00:00:00+00:00,MATIC,1.116
735,2023-03-16T00:00:00+00:00,MATIC,1.1504
736,2023-03-17T00:00:00+00:00,MATIC,1.2254
737,2023-03-18T00:00:00+00:00,MATIC,1.1734
738,2023-03-19T00:00:00+00:00,MATIC,1.1692
739,2023-03-20T00:00:00+00:00,MATIC,1.1065
740,2023-03-21T00:00:00+00:00,MATIC,1.1564
741,2023-03-22T00:00:00+00:00,MATIC,1.1107
742,2023-03-23T00:00:00+00:00,MATIC,1.1385
743,2023-03-24T00:00:00+00:00,MATIC,1.0983
744,2023-03-25T00:00:00+00:00,MATIC,1.0795
745,2023-03-26T00:00:00+00:00,MATIC,1.1049
746,2023-03-27T00:00:00+00:00,MATIC,1.046
747,2023-03-28T00:00:00+00:00,MATIC,1.0867
748,2023-03-29T00:00:00+00:00,MATIC,1.1226
749,2023-03-30T00:00:00+00:00,MATIC,1.0933
750,2023-03-31T00:00:00+00:00,MATIC,1.118
751,2023-04-01T00:00:00+00:00,MATIC,1.1121
752,2023-04-02T00:00:00+00:00,MATIC,1.0957
753,2023-04-03T00:00:00+00:00,MATIC,1.0971
754,2023-04-04T00:00:00+00:00,MATIC,1.1393
755,2023-04-05T00:00:00+00:00,MATIC,1.1404
756,2023-04-06T00:00:00+00:00,MATIC,1.1157
757,2023-04-07T00:00:00+00:00,MATIC,1.1076
758,2023-04-08T00:00:00+00:00,MATIC,1.1026
759,2023-04-09T00:00:00+00:00,MATIC,1.1019
760,2023-04-10T00:00:00+00:00,MATIC,1.1217
761,2023-04-11T00:00:00+00:00,MATIC,1.113
762,2023-04-12T00:00:00+00:00,MATIC,1.104
763,2023-04-13T00:00:00+00:00,MATIC,1.1348
764,2023-04-14T00:00:00+00:00,MATIC,1.1609
765,2023-04-15T00:00:00+00:00,MATIC,1.1714
766,2023-04-16T00:00:00+00:00,MATIC,1.1838
767,2023-04-17T00:00:00+00:00,MATIC,1.1534
768,2023-04-18T00:00:00+00:00,MATIC,1.1721
769,2023-04-19T00:00:00+00:00,MATIC,1.0852
770,2023-04-20T00:00:00+00:00,MATIC,1.046
771,2023-04-21T00:00:00+00:00,MATIC,1.0115
772,2023-04-22T00:00:00+00:00,MATIC,1.0244
773,2023-04-23T00:00:00+00:00,MATIC,1.0039
774,2023-04-24T00:00:00+00:00,MATIC,0.9893
775,2023-04-25T00:00:00+00:00,MATIC,1.0044
776,2023-04-26T00:00:00+00:00,MATIC,0.9864
777,2023-04-27T00:00:00+00:00,MATIC,1.0127
778,2023-04-28T00:00:00+00:00,MATIC,0.9991
779,2023-04-29T00:00:00+00:00,MATIC,1.0037
780,2023-04-30T00:00:00+00:00,MATIC,0.9807
781,2023-05-01T00:00:00+00:00,MATIC,0.9593
782,2023-05-02T00:00:00+00:00,MATIC,0.9774
783,2023-05-03T00:00:00+00:00,MATIC,1.0061
784,2023-05-04T00:00:00+00:00,MATIC,0.983
785,2023-05-05T00:00:00+00:00,MATIC,0.9988
786,2023-05-06T00:00:00+00:00,MATIC,0.9769
787,2023-05-07T00:00:00+00:00,MATIC,0.9646
788,2023-05-08T00:00:00+00:00,MATIC,0.9011
789,2023-05-09T00:00:00+00:00,MATIC,0.8772
790,2023-05-10T00:00:00+00:00,MATIC,0.8773
