block_number,timestamp,asset_symbol,price_usd
117,2021-10-12T00:00:00+00:00,SOL,152.452
118,2021-10-13T00:00:00+00:00,SOL,148.039
119,2021-10-14T00:00:00+00:00,SOL,150.016
120,2021-10-15T00:00:00+00:00,SOL,163.214
121,2021-10-16T00:00:00+00:00,SOL,157.562
122,2021-10-17T00:00:00+00:00,SOL,160.097
123,2021-10-18T00:00:00+00:00,SOL,157.15
124,2021-10-19T00:00:00+00:00,SOL,155.85
125,2021-10-20T00:00:00+00:00,SOL,176.787
126,2021-10-21T00:00:00+00:00,SOL,190.473
127,2021-10-22T00:00:00+00:00,SOL,196.247
128,2021-10-23T00:00:00+00:00,SOL,197.707
129,2021-10-24T00:00:00+00:00,SOL,202.304
130,2021-10-25T00:00:00+00:00,SOL,209.6
131,2021-10-26T00:00:00+00:00,SOL,199.857
132,2021-10-27T00:00:00+00:00,SOL,184.682
133,2021-10-28T00:00:00+00:00,SOL,195.377
134,2021-10-29T00:00:00+00:00,SOL,200.439
135,2021-10-30T00:00:00+00:00,SOL,195.913
136,2021-10-31T00:00:00+00:00,SOL,202.673
137,2021-11-01T00:00:00+00:00,SOL,204.035
138,2021-11-02T00:00:00+00:00,SOL,221.168
139,2021-11-03T00:00:00+00:00,SOL,243.553
140,2021-11-04T00:00:00+00:00,SOL,247.244
141,2021-11-05T00:00:00+00:00,SOL,236.364
142,2021-11-06T00:00:00+00:00,SOL,258.763
143,2021-11-07T00:00:00+00:00,SOL,249.808
144,2021-11-08T00:00:00+00:00,SOL,248.422
145,2021-11-09T00:00:00+00:00,SOL,239.045
146,2021-11-10T00:00:00+00:00,SOL,233.277
147,2021-11-11T00:00:00+00:00,SOL,233.498
148,2021-11-12T00:00:00+00:00,SOL,228.53
149,2021-11-13T00:00:00+00:00,SOL,241.776
150,2021-11-14T00:00:00+00:00,SOL,238.702
151,2021-11-15T00:00:00+00:00,SOL,238.218
152,2021-11-16T00:00:00+00:00,SOL,219.155
153,2021-11-17T00:00:00+00:00,SOL,219.044
154,2021-11-18T00:00:00+00:00,SOL,195.252
155,2021-11-19T00:00:00+00:00,SOL,215.385
156,2021-11-20T00:00:00+00:00,SOL,217.865
157,2021-11-21T00:00:00+00:00,SOL,230.785
158,2021-11-22T00:00:00+00:00,SOL,215.788
159,2021-11-23T00:00:00+00:00,SOL,221.97
160,2021-11-24T00:00:00+00:00,SOL,205.685
161,2021-11-25T00:00:00+00:00,SOL,210.139
162,2021-11-26T00:00:00+00:00,SOL,192.541
163,2021-11-27T00:00:00+00:00,SOL,192.952
164,2021-11-28T00:00:00+00:00,SOL,200.907
165,2021-11-29T00:00:00+00:00,SOL,204.187
166,2021-11-30T00:00:00+00:00,SOL,208.676
167,2021-12-01T00:00:00+00:00,SOL,229.928
168,2021-12-02T00:00:00+00:00,SOL,233.845
169,2021-12-03T00:00:00+00:00,SOL,211.757
170,2021-12-04T00:00:00+00:00,SOL,201.114
171,2021-12-05T00:00:00+00:00,SOL,196.687
172,2021-12-06T00:00:00+00:00,SOL,193.751
173,2021-12-07T00:00:00+00:00,SOL,190.366
174,2021-12-08T00:00:00+00:00,SOL,194.792
175,2021-12-09T00:00:00+00:00,SOL,181.45
176,2021-12-10T00:00:00+00:00,SOL,167.77
177,2021-12-11T00:00:00+00:00,SOL,172.16
