timestamp;price;volume
"2023-05-20 17:00:00";27118.423228280295;8647416920.95
"2023-05-21 17:00:00";26749.893205403107;11056770492.11
"2023-05-22 17:00:00";26855.960682040175;13697203142.64
"2023-05-23 17:00:00";27224.60370246231;16299104428.23
"2023-05-24 17:00:00";26329.461512587262;13851122696.86
"2023-05-25 17:00:00";26474.182469275427;12711619225.45
"2023-05-26 17:00:00";26720.18251355914;7892015141.24
"2023-05-27 17:00:00";26871.158775260013;14545229578.02
"2023-05-28 17:00:00";28075.592141166908;15181308983.6
"2023-05-29 17:00:00";27745.123603261192;13251081851.39
"2023-05-30 17:00:00";27700.530088711763;15656371534.37
"2023-05-31 17:00:00";27218.412375564356;14678970414.58
"2023-06-01 17:00:00";26824.556981119476;14837414999.85
"2023-06-02 17:00:00";27252.323332614993;8385597470.09
"2023-06-03 17:00:00";27075.122073387673;9360912318.14
"2023-06-04 17:00:00";27123.10996380917;21513292646.48
"2023-06-05 17:00:00";25732.108862845296;21929670692.82
"2023-06-06 17:00:00";27235.649518401624;19530045081.91
"2023-06-07 17:00:00";26347.65345388678;11904824295.26
"2023-06-08 17:00:00";26505.92400824293;11015551640.28
"2023-06-09 17:00:00";26481.762544708385;19872933188.93
"2023-06-10 17:00:00";25854.031918451117;10732609602.85
"2023-06-11 17:00:00";25934.285597359547;11677889997.4
"2023-06-12 17:00:00";25902.940909862198;14143474486.27
"2023-06-13 17:00:00";25920.258089139683;14265717765.8
"2023-06-14 17:00:00";25121.673946191986;15837384409.1
"2023-06-15 17:00:00";25575.28259536865;16324646965.41
"2023-06-16 17:00:00";26328.679439009575;11090276850.25
"2023-06-17 17:00:00";26510.457605282787;9565695128.64
"2023-06-18 17:00:00";26335.442369620123;12826986222.15
"2023-06-19 17:00:00";26841.663530099617;22211859146.73
"2023-06-20 17:00:00";28311.31096035663;33346760979.13
"2023-06-21 17:00:00";29995.935766599723;20653160490.91
"2023-06-22 17:00:00";29896.383424039625;24115570084.62
"2023-06-23 17:00:00";30708.738453966012;12147822495.52
"2023-06-24 17:00:00";30545.150233460405;12703464114.44
"2023-06-25 17:00:00";30480.523973068975;16493186997.21
"2023-06-26 17:00:00";30274.321187966107;16428827943.78
"2023-06-27 17:00:00";30696.56148684194;14571500779.44
